date_pacific_tz,beer_name,beer_style,brewery_name,brewery_place,brewery_type,rating,beer_avg_rating,brewery_avg_rating,beer_abv,beer_ibu,beer_total_checkins,brewery_total_checkins,venue_name,venue_type,venue_place,venue_lat,venue_lon,venue_total_checkins,checkin_id,beer_url,brewery_url,venue_url
2013-05-10 13:18:01-07:00,Twilight Summer Ale,Pale Ale - American,Deschutes Brewery,"Bend, OR United States",Micro Brewery,4.0,3.5,3.8,5.0,35.0,82191.0,2370000.0,Postino Winecafé,"Wine Bar, Italian Restaurant, Café","3939 E Campbell Ave Phoenix, AZ",33.5023,-111.996,465.0,29993085,https://untappd.com/b/deschutes-brewery-twilight-summer-ale/4711,https://untappd.com/w/deschutes-brewery/441,https://untappd.com/v/postino-winecafe/89131
2013-05-10 13:16:55-07:00,Hop Knot,IPA - American,Four Peaks Brewing Company,"Tempe, AZ United States",Micro Brewery,5.0,3.76,3.65,6.8,47.0,39524.0,213277.0,Postino Winecafé,"Wine Bar, Italian Restaurant, Café","3939 E Campbell Ave Phoenix, AZ",33.5023,-111.996,465.0,29992972,https://untappd.com/b/four-peaks-brewing-company-hop-knot/4057,https://untappd.com/w/four-peaks-brewing-company/4799,https://untappd.com/v/postino-winecafe/89131
2013-05-08 20:50:37-07:00,Chez Panisse Farmhouse Ale,Saison / Farmhouse Ale,Calicraft Brewing Company,"Walnut Creek, CA United States",Micro Brewery,3.5,3.55,3.58,5.3,35.0,1573.0,25568.0,,,,,,,29880858,https://untappd.com/b/calicraft-brewing-company-chez-panisse-farmhouse-ale/345351,https://untappd.com/w/calicraft-brewing-company/31157,
2013-05-05 03:26:30-07:00,Thunderhead IPA,IPA - American,Pyramid Breweries,"Seattle, WA United States",Micro Brewery,2.5,3.25,3.39,6.7,67.0,14488.0,226578.0,,,,,,,29572268,https://untappd.com/b/pyramid-breweries-thunderhead-ipa/4946,https://untappd.com/w/pyramid-breweries/1663,
2013-05-03 22:49:59-07:00,Modelo Especial,Lager - North American Adjunct,Grupo Modelo S.A. de C.V.,"Mexico City, Distrito Federal Mexico",Macro Brewery,2.0,3.0,3.01,4.5,,224119.0,1570000.0,Tropisueño,"Mexican Restaurant, Burrito Place, Taco Place","75 Yerba Buena Ln San Francisco, CA",37.7853,-122.404,207.0,29402309,https://untappd.com/b/grupo-modelo-s-a-de-c-v-modelo-especial/6277,https://untappd.com/w/grupo-modelo-sa-de-cv/618,https://untappd.com/v/tropisueno/165044
2013-05-03 21:06:13-07:00,Anchor Steam Beer,California Common,Anchor Brewing Company,"San Francisco, CA United States",Micro Brewery,3.5,3.5,3.5,4.8,35.0,224124.0,965063.0,Mr. Smith's,"Bar, Lounge, Nightclub","34 7th St San Francisco, CA",37.7801,-122.412,56.0,29391857,https://untappd.com/b/anchor-brewing-company-anchor-steam-beer/6204,https://untappd.com/w/anchor-brewing-company/3891,https://untappd.com/v/mr-smiths/43873
2013-05-03 21:05:27-07:00,Pub Ale,English Bitter,Boddington's Brewery,"Shamlesbury, Lancashire, PR5 0XD England",Macro Brewery,3.5,3.37,3.35,4.7,,119600.0,130843.0,Mr. Smith's,"Bar, Lounge, Nightclub","34 7th St San Francisco, CA",37.7801,-122.412,56.0,29391776,https://untappd.com/b/boddington-s-brewery-pub-ale/1536,https://untappd.com/w/boddingtons-brewery/148,https://untappd.com/v/mr-smiths/43873
2013-05-03 18:13:49-07:00,Total Domination,IPA - American,Ninkasi Brewing Company,"Eugene, OR United States",Micro Brewery,4.5,3.75,3.72,6.7,65.0,112469.0,608411.0,Missouri Lounge,Bar,"2600 San Pablo Ave Berkeley, CA",37.859,-122.289,562.0,29355565,https://untappd.com/b/ninkasi-brewing-company-total-domination/6274,https://untappd.com/w/ninkasi-brewing-company/2840,https://untappd.com/v/missouri-lounge/141544
2013-05-02 13:00:14-07:00,"""33"" Export",Lager - North American Adjunct,BGI Tien Giang,Vietnam,Micro Brewery,4.0,2.78,2.77,4.5,,9646.0,9821.0,Le Petit Cheval,Vietnamese Restaurant,"2600 Bancroft Way Berkeley, CA",37.8687,-122.257,1.0,29211045,https://untappd.com/b/bgi-tien-giang-33-export/23818,https://untappd.com/w/bgi-tien-giang/6673,https://untappd.com/v/le-petit-cheval/708916
2013-04-27 18:28:45-07:00,Hop Cuvée,IPA - American,Bison Brewing Co.,"Berkeley, CA United States",Micro Brewery,4.5,3.36,3.4,5.5,50.0,5038.0,52948.0,Sliver Pizzeria,Pizza Place,"2132 Center St Berkeley, CA",37.8703,-122.267,429.0,28853962,https://untappd.com/b/bison-brewing-co-hop-cuvee/338613,https://untappd.com/w/bison-brewing-co/130,https://untappd.com/v/sliver-pizzeria/629151
2013-04-27 17:15:59-07:00,Poppy Jasper Amber Ale,Red Ale - American Amber / Red,El Toro Brewing Company,"Morgan Hill, CA United States",Brew Pub,3.0,3.48,3.46,5.5,,2147.0,7608.0,Jupiter,"Brewery, Pizza Place, Italian Restaurant","2181 Shattuck Ave Berkeley, CA",37.8698,-122.267,14298.0,28835716,https://untappd.com/b/el-toro-brewing-company-poppy-jasper-amber-ale/22015,https://untappd.com/w/el-toro-brewing-company/487,https://untappd.com/v/jupiter/8683
2013-04-26 19:37:58-07:00,Hoptologist DIPA,IPA - Imperial / Double,Knee Deep Brewing Company,"Auburn, CA United States",Micro Brewery,4.0,3.95,3.97,9.0,102.0,44695.0,339186.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,131.0,28700105,https://untappd.com/b/knee-deep-brewing-company-hoptologist-dipa/81914,https://untappd.com/w/knee-deep-brewing-company/2445,https://untappd.com/v/boeing-manor/509841
2013-04-25 21:23:05-07:00,Brette Davis Eyes,American Wild Ale,Drake's Brewing Company,"San Leandro, CA United States",Micro Brewery,4.0,3.97,3.83,6.0,,940.0,299566.0,Beta Lounge,"Bar, Lounge, Wine Bar","2129 Durant Avenue Berkeley, CA",37.867,-122.266,1168.0,28600569,https://untappd.com/b/drake-s-brewing-company-brette-davis-eyes/97913,https://untappd.com/w/drakes-brewing-company/464,https://untappd.com/v/beta-lounge/21399
2013-04-20 17:58:36-07:00,Pivo Pils,Pilsner - Other,Firestone Walker Brewing Company,"Paso Robles, CA United States",Micro Brewery,4.0,3.5,3.98,5.3,40.0,91852.0,1890000.0,Missouri Lounge,Bar,"2600 San Pablo Ave Berkeley, CA",37.859,-122.289,562.0,28175009,https://untappd.com/b/firestone-walker-brewing-company-pivo-pils/74539,https://untappd.com/w/firestone-walker-brewing-company/524,https://untappd.com/v/missouri-lounge/141544
2013-04-20 16:56:02-07:00,Kellerweis,Hefeweizen,Sierra Nevada Brewing Co.,"Chico, CA United States",Micro Brewery,3.5,3.54,3.7,4.8,15.0,99292.0,5080000.0,Prizefighter,"Cocktail Bar, Bar","6702 Hollis St Emeryville, CA",37.8491,-122.292,1699.0,28157599,https://untappd.com/b/sierra-nevada-brewing-co-kellerweis/5374,https://untappd.com/w/sierra-nevada-brewing-co/1142,https://untappd.com/v/prizefighter/133425
2013-04-20 16:06:41-07:00,California Ale,Pale Ale - Belgian,Telegraph Brewing Company,"Santa Barbara, CA United States",Micro Brewery,3.5,3.52,3.61,6.2,,5076.0,39582.0,Prizefighter,"Cocktail Bar, Bar","6702 Hollis St Emeryville, CA",37.8491,-122.292,1699.0,28143858,https://untappd.com/b/telegraph-brewing-company-california-ale/8737,https://untappd.com/w/telegraph-brewing-company/1604,https://untappd.com/v/prizefighter/133425
2013-04-19 17:45:42-07:00,Dos Equis Special Lager,Lager - North American Adjunct,Cervecería Cuauhtémoc Moctezuma S.A. de C.V.,"Monterrey, Nuevo León Mexico",Macro Brewery,2.0,3.07,2.99,4.45,10.0,335064.0,1080000.0,Remy's Mexican Restaurant,Mexican Restaurant,"2506 Haste St Berkeley, CA",37.8659,-122.258,158.0,28025560,https://untappd.com/b/cerveceria-cuauhtemoc-moctezuma-s-a-de-c-v-dos-equis-special-lager/10887,https://untappd.com/w/cerveceria-cuauhtemoc-moctezuma-sa-de-cv/360,https://untappd.com/v/remys-mexican-restaurant/112707
2013-04-19 17:45:11-07:00,Pale Ale,Pale Ale - American,Sierra Nevada Brewing Co.,"Chico, CA United States",Micro Brewery,5.0,3.65,3.7,5.6,38.0,670724.0,5080000.0,Remy's Mexican Restaurant,Mexican Restaurant,"2506 Haste St Berkeley, CA",37.8659,-122.258,158.0,28025342,https://untappd.com/b/sierra-nevada-brewing-co-pale-ale/6284,https://untappd.com/w/sierra-nevada-brewing-co/1142,https://untappd.com/v/remys-mexican-restaurant/112707
2013-04-18 18:36:51-07:00,Hop Henge Experimental IPA (2012),IPA - Imperial / Double,Deschutes Brewery,"Bend, OR United States",Micro Brewery,3.5,3.98,3.8,10.6,95.0,19606.0,2370000.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,131.0,27933212,https://untappd.com/b/deschutes-brewery-hop-henge-experimental-ipa-2012/40857,https://untappd.com/w/deschutes-brewery/441,https://untappd.com/v/boeing-manor/509841
2013-04-14 20:36:29-07:00,Racer 5 IPA®,IPA - American,Bear Republic Brewing Co.,"Healdsburg, CA United States",Micro Brewery,4.0,3.88,3.83,7.5,75.0,259767.0,627178.0,T-Rex Barbecue,"BBQ Joint, Bar","1300 10th St Berkeley, CA",37.8801,-122.297,671.0,27686229,https://untappd.com/b/bear-republic-brewing-co-racer-5-ipa-r/1553,https://untappd.com/w/bear-republic-brewing-co/94,https://untappd.com/v/trex-barbecue/26230
2013-04-14 20:35:37-07:00,Stone Pale Ale,Pale Ale - American,Stone Brewing,"Escondido, CA United States",Micro Brewery,5.0,3.6,3.93,5.4,41.0,55212.0,5050000.0,T-Rex Barbecue,"BBQ Joint, Bar","1300 10th St Berkeley, CA",37.8801,-122.297,671.0,27686166,https://untappd.com/b/stone-brewing-stone-pale-ale/1258,https://untappd.com/w/stone-brewing/1204,https://untappd.com/v/trex-barbecue/26230
2013-04-13 19:53:21-07:00,Ichiban (Ichiban Shibori),Lager - Pale,Kirin Brewery Company,"Nakano-ku, Tokyo Japan",Macro Brewery,2.5,3.09,3.05,4.95,,172539.0,237255.0,Izakaya Ninja,"Sushi Restaurant, Japanese Restaurant","900 Bush St San Francisco, CA",37.7897,-122.412,29.0,27573557,https://untappd.com/b/kirin-brewery-company-ichiban-ichiban-shibori/4667,https://untappd.com/w/kirin-brewery-company/741,https://untappd.com/v/izakaya-ninja/413186
2013-04-12 21:19:46-07:00,Jagged Edge IPA,IPA - American,Black Diamond Brewing Company,"Concord, CA United States",Micro Brewery,3.0,3.52,3.68,7.3,75.0,6289.0,58996.0,Free House,Beer Garden,"2700 Bancroft Way Berkeley, CA",37.8691,-122.254,2310.0,27431340,https://untappd.com/b/black-diamond-brewing-company-jagged-edge-ipa/16571,https://untappd.com/w/black-diamond-brewing-company/2267,https://untappd.com/v/free-house/173796
2013-04-12 19:31:31-07:00,American River Pale Ale,Pale Ale - American,Auburn Alehouse,"Auburn, CA United States",Micro Brewery,4.0,3.4,3.65,5.6,32.0,1260.0,29240.0,Jupiter,"Brewery, Pizza Place, Italian Restaurant","2181 Shattuck Ave Berkeley, CA",37.8698,-122.267,14298.0,27413006,https://untappd.com/b/auburn-alehouse-american-river-pale-ale/22277,https://untappd.com/w/auburn-alehouse/2928,https://untappd.com/v/jupiter/8683
2013-04-09 21:03:18-07:00,Scape Goat Pale Ale,Pale Ale - American,Big Sky Brewing Company,"Missoula, MT United States",Micro Brewery,4.5,3.33,3.56,5.0,,8515.0,274540.0,Jupiter,"Brewery, Pizza Place, Italian Restaurant","2181 Shattuck Ave Berkeley, CA",37.8698,-122.267,14298.0,27173465,https://untappd.com/b/big-sky-brewing-company-scape-goat-pale-ale/3763,https://untappd.com/w/big-sky-brewing-company/2927,https://untappd.com/v/jupiter/8683
2013-04-09 19:57:31-07:00,Singha,Lager - Pale,Boon Rawd Brewery,Thailand,Micro Brewery,3.0,3.0,2.95,5.0,20.0,99085.0,116874.0,Gecko Gecko Thai California Eatery,Thai Restaurant,"2101 Milvia St Berkeley, CA",37.8709,-122.271,19.0,27168334,https://untappd.com/b/boon-rawd-brewery-singha/6344,https://untappd.com/w/boon-rawd-brewery/152,https://untappd.com/v/gecko-gecko-thai-california-eatery/209488
2013-04-09 19:02:04-07:00,Chili Pepper Ale,Chili Beer,Six Rivers Brewery,"McKinleyville, CA United States",Micro Brewery,2.0,3.22,3.54,6.0,15.0,2684.0,20730.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,131.0,27162673,https://untappd.com/b/six-rivers-brewery-chili-pepper-ale/16651,https://untappd.com/w/six-rivers-brewery/1148,https://untappd.com/v/boeing-manor/509841
2013-04-09 19:01:58-07:00,ReNEWale (2013),Extra Special / Strong Bitter,Ninkasi Brewing Company,"Eugene, OR United States",Micro Brewery,3.5,3.51,3.72,5.8,,2661.0,608411.0,,,,,,,27162590,https://untappd.com/b/ninkasi-brewing-company-renewale-2013/275434,https://untappd.com/w/ninkasi-brewing-company/2840,
2013-04-09 19:01:52-07:00,Anchor Steam Beer,California Common,Anchor Brewing Company,"San Francisco, CA United States",Micro Brewery,3.5,3.5,3.5,4.8,35.0,224124.0,965063.0,,,,,,,27162542,https://untappd.com/b/anchor-brewing-company-anchor-steam-beer/6204,https://untappd.com/w/anchor-brewing-company/3891,
2013-04-05 22:53:04-07:00,Pub Ale,English Bitter,Boddington's Brewery,"Shamlesbury, Lancashire, PR5 0XD England",Macro Brewery,3.5,3.37,3.35,4.7,,119600.0,130843.0,Albatross Pub,"Pub, Pool Hall","1822 San Pablo Ave Berkeley, CA",37.8708,-122.293,947.0,26752638,https://untappd.com/b/boddington-s-brewery-pub-ale/1536,https://untappd.com/w/boddingtons-brewery/148,https://untappd.com/v/albatross-pub/3719
2013-04-05 21:54:06-07:00,Trumer Pils,Pilsner - German,Trumer,Austria,Micro Brewery,4.0,3.33,3.33,4.9,26.0,43127.0,47473.0,Acme Bar,Bar,"2115 San Pablo Ave Berkeley, CA",37.8677,-122.291,207.0,26748049,https://untappd.com/b/trumer-trumer-pils/7025,https://untappd.com/w/trumer/23682,https://untappd.com/v/acme-bar/19063
2013-04-05 20:11:04-07:00,La Fin Du Monde,Belgian Tripel,Unibroue,"Chambly, QC Canada",Micro Brewery,3.0,3.99,3.81,9.0,19.0,160936.0,555376.0,La Note,"Breakfast Spot, French Restaurant","2377 Shattuck Ave Berkeley, CA",37.8663,-122.267,27.0,26733257,https://untappd.com/b/unibroue-la-fin-du-monde/6988,https://untappd.com/w/unibroue/1307,https://untappd.com/v/la-note/322848
2013-04-05 18:00:17-07:00,Golden State of Mind,Gruit / Ancient Herbed Ale,Ale Industries,"Oakland, CA United States",Micro Brewery,3.0,3.46,3.58,4.4,,3197.0,24942.0,Jupiter,"Brewery, Pizza Place, Italian Restaurant","2181 Shattuck Ave Berkeley, CA",37.8698,-122.267,14298.0,26704745,https://untappd.com/b/ale-industries-golden-state-of-mind/40078,https://untappd.com/w/ale-industries/3397,https://untappd.com/v/jupiter/8683
2013-04-05 17:25:18-07:00,Cuvee de Tomme,American Wild Ale,The Lost Abbey,"San Marcos, CA United States",Micro Brewery,3.5,4.08,4.0,11.0,,14708.0,458607.0,Free House,Beer Garden,"2700 Bancroft Way Berkeley, CA",37.8691,-122.254,2310.0,26696407,https://untappd.com/b/the-lost-abbey-cuvee-de-tomme/14082,https://untappd.com/w/the-lost-abbey/2712,https://untappd.com/v/free-house/173796
2013-03-30 20:00:25-07:00,Trumer Pils,Pilsner - German,Trumer,Austria,Micro Brewery,4.0,3.33,3.33,4.9,26.0,43127.0,47473.0,Bank Club Cafe,Bar,"Emeryville, CA",37.8249,-122.312,1.0,26255203,https://untappd.com/b/trumer-trumer-pils/7025,https://untappd.com/w/trumer/23682,https://untappd.com/v/bank-club-cafe/656378
2013-03-30 17:40:37-07:00,Red Death,Red Ale - Imperial / Double,Line 51 Brewing Company,United States,Micro Brewery,3.5,3.7,3.7,8.0,70.0,2641.0,5677.0,Merchant's Saloon,Dive Bar,"401 2nd St Oakland, CA",37.7955,-122.275,380.0,26224258,https://untappd.com/b/line-51-brewing-company-red-death/262848,https://untappd.com/w/line-51-brewing-company/45174,https://untappd.com/v/merchants-saloon/42925
2013-03-30 16:57:39-07:00,The Town Lager,Lager - American Light,Linden Street Brewery,"Oakland, CA United States",Micro Brewery,3.5,3.33,3.51,,,452.0,11887.0,Heinold's First & Last Chance,Dive Bar,"48 Webster St Oakland, CA",37.7938,-122.275,1284.0,26213745,https://untappd.com/b/linden-street-brewery-the-town-lager/81015,https://untappd.com/w/linden-street-brewery/8828,https://untappd.com/v/heinolds-first-and-last-chance/35209
2013-03-30 15:53:19-07:00,Wipeout IPA,IPA - American,Port Brewing Company,"San Marcos, CA United States",Micro Brewery,5.0,3.75,3.9,7.5,78.0,52924.0,363896.0,The Olde Depot,Beer Garden,"468 3rd St Oakland, CA",37.7971,-122.276,2467.0,26198344,https://untappd.com/b/port-brewing-company-wipeout-ipa/3899,https://untappd.com/w/port-brewing-company/1009,https://untappd.com/v/the-olde-depot/621858
2013-03-28 20:35:39-07:00,Smithwick's,Red Ale - Irish,Guinness,Ireland,Macro Brewery,3.5,3.5,3.51,4.5,,265424.0,2340000.0,Starry Plough Pub,Irish Pub,"3101 Shattuck Ave Berkeley, CA",37.853,-122.266,391.0,25992936,https://untappd.com/b/guinness-smithwick-s/13388,https://untappd.com/w/guinness/49,https://untappd.com/v/starry-plough-pub/97187
2013-03-28 20:25:13-07:00,Trumer Pils,Pilsner - German,Trumer,Austria,Micro Brewery,4.0,3.33,3.33,4.9,26.0,43127.0,47473.0,Burma Superstar,"Asian Restaurant, Burmese Restaurant","4721 Telegraph Ave Oakland, CA",37.8346,-122.263,175.0,25991699,https://untappd.com/b/trumer-trumer-pils/7025,https://untappd.com/w/trumer/23682,https://untappd.com/v/burma-superstar/111640
2013-03-28 13:23:54-07:00,Pale Ale,Pale Ale - American,Sierra Nevada Brewing Co.,"Chico, CA United States",Micro Brewery,5.0,3.65,3.7,5.6,38.0,670724.0,5080000.0,Murphy's Pub,"Pub, Bar","217 Kearny St San Francisco, CA",37.7901,-122.404,1487.0,25929509,https://untappd.com/b/sierra-nevada-brewing-co-pale-ale/6284,https://untappd.com/w/sierra-nevada-brewing-co/1142,https://untappd.com/v/murphys-pub/19660
2013-03-27 15:09:13-07:00,Up River Light Lager,Lager - American Light,Mudshark Brewing Company,"Lake Havasu City, AZ United States",Micro Brewery,3.0,3.05,3.5,4.5,,940.0,32186.0,O.H.S.O. Eatery + nanoBrewery,"Brewery, New American Restaurant, Beer Garden","4900 E Indian School Rd Phoenix, AZ",33.4952,-111.976,23654.0,25863466,https://untappd.com/b/mudshark-brewing-company-up-river-light-lager/3972,https://untappd.com/w/mudshark-brewing-company/894,https://untappd.com/v/ohso-eatery-nanobrewery/124173
2013-03-27 14:34:28-07:00,OHSO Tart,Sour Ale,O.H.S.O. Eatery & nanoBrewery,"Phoenix, AZ United States",Brew Pub,4.0,3.32,3.62,6.5,,37.0,18194.0,O.H.S.O. Eatery + nanoBrewery,"Brewery, New American Restaurant, Beer Garden","4900 E Indian School Rd Phoenix, AZ",33.4952,-111.976,23654.0,25860458,https://untappd.com/b/o-h-s-o-eatery-and-nanobrewery-ohso-tart/330209,https://untappd.com/w/ohso-eatery-nanobrewery/18850,https://untappd.com/v/ohso-eatery-nanobrewery/124173
2013-03-27 13:35:28-07:00,Modus Hoperandi,IPA - American,Ska Brewing,"Durango, CO United States",Micro Brewery,3.5,3.83,3.67,6.8,70.0,139399.0,370648.0,Kitchen 56,"New American Restaurant, Cocktail Bar","3433 N 56th St Phoenix, AZ",33.4886,-111.96,171.0,25856721,https://untappd.com/b/ska-brewing-modus-hoperandi/5729,https://untappd.com/w/ska-brewing/1150,https://untappd.com/v/kitchen-56/103236
2013-03-26 19:30:03-07:00,Natural Light,Lager - American Light,Anheuser-Busch,"St. Louis, MO United States",Macro Brewery,0.5,1.97,2.46,4.2,,98601.0,3200000.0,Culinary Dropout,"Gastropub, New American Restaurant, Rock Club, Plaza","7135 E Camelback Rd Ste 125 Scottsdale, AZ",33.5022,-111.927,925.0,25832048,https://untappd.com/b/anheuser-busch-natural-light/3947,https://untappd.com/w/anheuserbusch/44,https://untappd.com/v/culinary-dropout/22089
2013-03-26 14:33:44-07:00,Devil's Ale,Pale Ale - American,SanTan Brewing Company,"Chandler, AZ United States",Micro Brewery,4.0,3.55,3.57,5.5,45.0,27435.0,168022.0,SanTan Brewing Company,"Brewery, American Restaurant, Bar","8 S San Marcos Pl Chandler, AZ",33.303,-111.842,21798.0,25798119,https://untappd.com/b/santan-brewing-company-devil-s-ale/11159,https://untappd.com/w/santan-brewing-company/2512,https://untappd.com/v/santan-brewing-company/4199
2013-03-26 14:29:21-07:00,Mr. Pineapple,Pale Wheat Ale - American,SanTan Brewing Company,"Chandler, AZ United States",Micro Brewery,3.0,3.44,3.57,5.0,15.0,24991.0,168022.0,SanTan Brewing Company,"Brewery, American Restaurant, Bar","8 S San Marcos Pl Chandler, AZ",33.303,-111.842,21798.0,25797809,https://untappd.com/b/santan-brewing-company-mr-pineapple/149827,https://untappd.com/w/santan-brewing-company/2512,https://untappd.com/v/santan-brewing-company/4199
2013-03-25 21:45:12-07:00,Chainbreaker White IPA,IPA - White,Deschutes Brewery,"Bend, OR United States",Micro Brewery,3.5,3.59,3.8,5.6,55.0,143637.0,2370000.0,Cave of the Boeing Patriarch,Home (private),"Chandler, AZ",33.311,-111.899,64.0,25780758,https://untappd.com/b/deschutes-brewery-chainbreaker-white-ipa/50108,https://untappd.com/w/deschutes-brewery/441,https://untappd.com/v/cave-boeing-patriarch/646754
2013-03-25 19:42:32-07:00,Shiner FM 966 Farmhouse Ale,Saison / Farmhouse Ale,Spoetzl Brewery,"Shiner, TX United States",Micro Brewery,3.0,3.36,3.39,5.7,,24320.0,1050000.0,Cave of the Boeing Patriarch,Home (private),"Chandler, AZ",33.311,-111.899,64.0,25772949,https://untappd.com/b/spoetzl-brewery-shiner-fm-966-farmhouse-ale/260153,https://untappd.com/w/spoetzl-brewery/1179,https://untappd.com/v/cave-boeing-patriarch/646754
2013-03-25 17:29:01-07:00,Chainbreaker White IPA,IPA - White,Deschutes Brewery,"Bend, OR United States",Micro Brewery,3.5,3.59,3.8,5.6,55.0,143637.0,2370000.0,Cave of the Boeing Patriarch,Home (private),"Chandler, AZ",33.311,-111.899,64.0,25758776,https://untappd.com/b/deschutes-brewery-chainbreaker-white-ipa/50108,https://untappd.com/w/deschutes-brewery/441,https://untappd.com/v/cave-boeing-patriarch/646754
2013-03-25 15:49:16-07:00,Hop Knot,IPA - American,Four Peaks Brewing Company,"Tempe, AZ United States",Micro Brewery,5.0,3.76,3.65,6.8,47.0,39524.0,213277.0,Four Peaks Tasting Room,"Brewery, Bar","2401 S Wilson St Tempe, AZ",33.4027,-111.945,3882.0,25748659,https://untappd.com/b/four-peaks-brewing-company-hop-knot/4057,https://untappd.com/w/four-peaks-brewing-company/4799,https://untappd.com/v/four-peaks-tasting-room/476365
2013-03-25 15:19:35-07:00,Raj IPA,IPA - English,Four Peaks Brewing Company,"Tempe, AZ United States",Micro Brewery,4.0,3.58,3.65,6.9,55.0,11791.0,213277.0,Four Peaks Tasting Room,"Brewery, Bar","2401 S Wilson St Tempe, AZ",33.4027,-111.945,3882.0,25746277,https://untappd.com/b/four-peaks-brewing-company-raj-ipa/12992,https://untappd.com/w/four-peaks-brewing-company/4799,https://untappd.com/v/four-peaks-tasting-room/476365
2013-03-25 14:05:27-07:00,Dragoon IPA,IPA - American,Dragoon Brewing Company,"Tucson, AZ United States",Micro Brewery,5.0,3.85,3.81,7.3,83.0,14135.0,39031.0,O.H.S.O. Eatery + nanoBrewery,"Brewery, New American Restaurant, Beer Garden","4900 E Indian School Rd Phoenix, AZ",33.4952,-111.976,23654.0,25741619,https://untappd.com/b/dragoon-brewing-company-dragoon-ipa/150791,https://untappd.com/w/dragoon-brewing-company/27014,https://untappd.com/v/ohso-eatery-nanobrewery/124173
2013-03-24 22:42:56-07:00,Shiner Blonde,Lager - Pale,Spoetzl Brewery,"Shiner, TX United States",Micro Brewery,3.0,3.13,3.39,4.4,,11363.0,1050000.0,Cave of the Boeing Patriarch,Home (private),"Chandler, AZ",33.311,-111.899,64.0,25728325,https://untappd.com/b/spoetzl-brewery-shiner-blonde/3424,https://untappd.com/w/spoetzl-brewery/1179,https://untappd.com/v/cave-boeing-patriarch/646754
2013-03-24 21:59:50-07:00,Shiner FM 966 Farmhouse Ale,Saison / Farmhouse Ale,Spoetzl Brewery,"Shiner, TX United States",Micro Brewery,3.0,3.36,3.39,5.7,,24320.0,1050000.0,Cave of the Boeing Patriarch,Home (private),"Chandler, AZ",33.311,-111.899,64.0,25727037,https://untappd.com/b/spoetzl-brewery-shiner-fm-966-farmhouse-ale/260153,https://untappd.com/w/spoetzl-brewery/1179,https://untappd.com/v/cave-boeing-patriarch/646754
2013-03-24 18:39:20-07:00,Liquid Amber,Red Ale - American Amber / Red,Prescott Brewing Company,"Prescott, AZ United States",Micro Brewery,,3.41,3.61,5.0,17.0,3379.0,19486.0,Vintage 95 Wine Lounge,Wine Bar,"95 W Boston St Chandler, AZ",33.3021,-111.843,212.0,25712512,https://untappd.com/b/prescott-brewing-company-liquid-amber/5603,https://untappd.com/w/prescott-brewing-company/1015,https://untappd.com/v/vintage-95-wine-lounge/141147
2013-03-23 22:40:33-07:00,Samuel Adams The Vixen,Bock,Boston Beer Company (Samuel Adams),"Boston, MA United States",Micro Brewery,,3.47,3.43,8.5,,7530.0,5400000.0,,,,,,,25637718,https://untappd.com/b/boston-beer-company-samuel-adams-samuel-adams-the-vixen/74073,https://untappd.com/w/boston-beer-company-samuel-adams/157,
2013-03-23 21:36:31-07:00,Shaggy Bock,Bock,Grand Canyon Brewing Company,"Williams, AZ United States",Micro Brewery,2.5,3.51,3.4,6.74,,884.0,34921.0,,,,,,,25632017,https://untappd.com/b/grand-canyon-brewing-company-shaggy-bock/155464,https://untappd.com/w/grand-canyon-brewing-company/1982,
2013-03-23 20:36:07-07:00,Belgian White,Witbier,Shock Top Brewing Co.,"St Louis, MO United States",Macro Brewery,3.0,3.27,3.22,5.2,,323464.0,853544.0,Palo Verde Lounge,"Dive Bar, Bar","1015 W Broadway Rd Tempe, AZ",33.4071,-111.955,96.0,25624044,https://untappd.com/b/shock-top-brewing-co-belgian-white/3977,https://untappd.com/w/shock-top-brewing-co/148017,https://untappd.com/v/palo-verde-lounge/133439
2013-03-23 19:14:17-07:00,Dragoon IPA,IPA - American,Dragoon Brewing Company,"Tucson, AZ United States",Micro Brewery,5.0,3.85,3.81,7.3,83.0,14135.0,39031.0,Papago Brewing Co.,"Brewery, Gastropub, Beer Garden","7107 E McDowell Rd Scottsdale, AZ",33.4649,-111.928,26205.0,25608007,https://untappd.com/b/dragoon-brewing-company-dragoon-ipa/150791,https://untappd.com/w/dragoon-brewing-company/27014,https://untappd.com/v/papago-brewing-co/2529
2013-03-23 18:30:03-07:00,Ponderosa IPA,IPA - American,Prescott Brewing Company,"Prescott, AZ United States",Micro Brewery,4.5,3.54,3.61,6.5,70.0,5172.0,19486.0,Papago Brewing Co.,"Brewery, Gastropub, Beer Garden","7107 E McDowell Rd Scottsdale, AZ",33.4649,-111.928,26205.0,25597990,https://untappd.com/b/prescott-brewing-company-ponderosa-ipa/5601,https://untappd.com/w/prescott-brewing-company/1015,https://untappd.com/v/papago-brewing-co/2529
