date_pacific_tz,beer_name,beer_style,brewery_name,brewery_place,brewery_type,rating,beer_avg_rating,brewery_avg_rating,beer_abv,beer_ibu,beer_total_checkins,brewery_total_checkins,venue_name,venue_type,venue_place,venue_lat,venue_lon,venue_total_checkins,checkin_id,beer_url,brewery_url,venue_url,brewery_lat,brewery_lon,venue_timezone,date_local_tz
2016-05-02 20:17:30-07:00,Gumleaf Schooner,Pale Ale - Australian,Four Peaks Brewing Company,"Tempe, AZ United States",Micro Brewery,4.5,3.74,3.65,5.7,35.0,327.0,212824.0,Four Peaks Brewing Company,"Brewery, Bar, American Restaurant","1340 E 8th St Tempe, AZ",33.4195,-111.916,,306856615,https://untappd.com/b/four-peaks-brewing-company-gumleaf-schooner/1458372,https://untappd.com/w/four-peaks-brewing-company/4799,https://untappd.com/v/four-peaks-brewing-company/2321,33.4255104,-111.9400054,America/Phoenix,2016-05-02 20:17:30-07:00
2016-05-02 19:23:14-07:00,Short Hop,IPA - Session / India Session Ale,Four Peaks Brewing Company,"Tempe, AZ United States",Micro Brewery,4.5,3.58,3.65,5.2,,4250.0,212824.0,Four Peaks Brewing Company,"Brewery, Bar, American Restaurant","1340 E 8th St Tempe, AZ",33.4195,-111.916,,306843884,https://untappd.com/b/four-peaks-brewing-company-short-hop/370018,https://untappd.com/w/four-peaks-brewing-company/4799,https://untappd.com/v/four-peaks-brewing-company/2321,33.4255104,-111.9400054,America/Phoenix,2016-05-02 19:23:14-07:00
2016-05-02 15:39:49-07:00,IPA,IPA - American,Lagunitas Brewing Company,"Petaluma, CA United States",Micro Brewery,4.0,3.81,3.86,6.2,46.0,781131.0,3970000.0,Cave of the Boeing Patriarch,Home (private),"Chandler, AZ",33.311,-111.899,,306764179,https://untappd.com/b/lagunitas-brewing-company-ipa/4509,https://untappd.com/w/lagunitas-brewing-company/765,https://untappd.com/v/cave-boeing-patriarch/646754,38.232417,-122.6366524,America/Phoenix,2016-05-02 15:39:49-07:00
2016-05-02 15:39:13-07:00,Hop Nosh,IPA - American,Uinta Brewing Company,"Salt Lake City, UT United States",Micro Brewery,3.5,3.76,3.65,7.3,82.0,204821.0,821367.0,Cave of the Boeing Patriarch,Home (private),"Chandler, AZ",33.311,-111.899,,306763969,https://untappd.com/b/uinta-brewing-company-hop-nosh/555987,https://untappd.com/w/uinta-brewing-company/1304,https://untappd.com/v/cave-boeing-patriarch/646754,40.7607793,-111.8910474,America/Phoenix,2016-05-02 15:39:13-07:00
2016-05-01 19:05:37-07:00,Hop Knot,IPA - American,Four Peaks Brewing Company,"Tempe, AZ United States",Micro Brewery,5.0,3.76,3.65,6.8,47.0,39457.0,212824.0,Rosemary's Friendly Tavern,Home (private),"Tempe, AZ",33.375,-111.899,,306615982,https://untappd.com/b/four-peaks-brewing-company-hop-knot/4057,https://untappd.com/w/four-peaks-brewing-company/4799,https://untappd.com/v/rosemarys-friendly-tavern/520577,33.4255104,-111.9400054,America/Phoenix,2016-05-01 19:05:37-07:00
2016-05-01 16:40:46-07:00,Hop Knot,IPA - American,Four Peaks Brewing Company,"Tempe, AZ United States",Micro Brewery,5.0,3.76,3.65,6.8,47.0,39457.0,212824.0,Rosemary's Friendly Tavern,Home (private),"Tempe, AZ",33.375,-111.899,,306550443,https://untappd.com/b/four-peaks-brewing-company-hop-knot/4057,https://untappd.com/w/four-peaks-brewing-company/4799,https://untappd.com/v/rosemarys-friendly-tavern/520577,33.4255104,-111.9400054,America/Phoenix,2016-05-01 16:40:46-07:00
2016-05-01 16:39:45-07:00,8th Street Pale Ale,Pale Ale - English,Four Peaks Brewing Company,"Tempe, AZ United States",Micro Brewery,4.0,3.48,3.65,4.9,21.0,16407.0,212824.0,Rosemary's Friendly Tavern,Home (private),"Tempe, AZ",33.375,-111.899,,306549992,https://untappd.com/b/four-peaks-brewing-company-8th-street-pale-ale/4053,https://untappd.com/w/four-peaks-brewing-company/4799,https://untappd.com/v/rosemarys-friendly-tavern/520577,33.4255104,-111.9400054,America/Phoenix,2016-05-01 16:39:45-07:00
2016-05-01 13:51:37-07:00,Miller Genuine Draft,Lager - North American Adjunct,Miller Brewing Company,"Milwaukee, WI United States",Macro Brewery,1.5,2.42,2.37,4.66,,128247.0,1700000.0,Rosemary's Friendly Tavern,Home (private),"Tempe, AZ",33.375,-111.899,,306456229,https://untappd.com/b/miller-brewing-company-miller-genuine-draft/3779,https://untappd.com/w/miller-brewing-company/863,https://untappd.com/v/rosemarys-friendly-tavern/520577,43.0389025,-87.9064736,America/Phoenix,2016-05-01 13:51:37-07:00
2016-04-30 21:14:10-07:00,Birthday Suit,IPA - American,Goldwater Brewing Co.,"Scottsdale, AZ United States",Micro Brewery,3.5,3.86,3.72,7.6,92.0,718.0,6183.0,Goldwater Brewing Company,"Pub, Brewery","3608 N. Scottsdale Rd. Scottsdale, AZ",33.4898,-111.926,,306202998,https://untappd.com/b/goldwater-brewing-co-birthday-suit/1286586,https://untappd.com/w/goldwater-brewing-co/201471,https://untappd.com/v/goldwater-brewing-company/2860999,33.4941704,-111.9260519,America/Phoenix,2016-04-30 21:14:10-07:00
2016-04-30 19:38:12-07:00,American Hero Pale Ale,Pale Ale - American,Freak'N Brewing Company,"Peoria, AZ United States",Micro Brewery,3.25,3.4,3.54,4.7,35.0,243.0,4860.0,Brat Haüs,"German Restaurant, Beer Garden","3622 N Scottsdale Rd Scottsdale, AZ",33.4901,-111.926,,306153377,https://untappd.com/b/freak-n-brewing-company-american-hero-pale-ale/1151339,https://untappd.com/w/freakn-brewing-company/55394,https://untappd.com/v/brat-haus/300756,33.5805955,-112.2373779,America/Phoenix,2016-04-30 19:38:12-07:00
2016-04-30 18:53:15-07:00,Sucaba,Barleywine - American,Firestone Walker Brewing Company,"Paso Robles, CA United States",Micro Brewery,3.75,4.37,3.98,13.5,42.0,21351.0,1880000.0,,,,,,,306120243,https://untappd.com/b/firestone-walker-brewing-company-sucaba/23271,https://untappd.com/w/firestone-walker-brewing-company/524,,35.6368759,-120.6545022,America/Phoenix,2016-04-30 18:53:15-07:00
2016-04-30 16:31:14-07:00,Coors Original,Lager - North American Adjunct,Coors Brewing Company,"Golden, CO United States",Macro Brewery,2.0,2.65,2.62,5.0,,188896.0,1550000.0,,,,,,,305990953,https://untappd.com/b/coors-brewing-company-coors-original/3833,https://untappd.com/w/coors-brewing-company/399,,39.755543,-105.2210997,America/Phoenix,2016-04-30 16:31:14-07:00
2016-04-30 15:32:25-07:00,Snow Roller,Brown Ale - American,Magic Hat Brewing Company,"South Burlington, VT United States",Micro Brewery,2.5,3.33,3.4,6.2,40.0,58019.0,1250000.0,Camelback East Neighborhood,Neighborhood,"Phoenix, AZ",33.5094,-112.031,,305934567,https://untappd.com/b/magic-hat-brewing-company-snow-roller/781121,https://untappd.com/w/magic-hat-brewing-company/812,https://untappd.com/v/camelback-east-neighborhood/2073353,44.4669941,-73.1709604,America/Phoenix,2016-04-30 15:32:25-07:00
2016-04-30 14:16:03-07:00,Bitter Recognize,Extra Special / Strong Bitter,Arizona Wilderness Brewing Co.,"Gilbert, AZ United States",Micro Brewery,3.5,3.83,3.85,6.7,46.0,1196.0,82187.0,O.H.S.O. Eatery + nanoBrewery,"Brewery, New American Restaurant, Beer Garden","4900 E Indian School Rd Phoenix, AZ",33.4952,-111.976,,305859860,https://untappd.com/b/arizona-wilderness-brewing-co-bitter-recognize/885895,https://untappd.com/w/arizona-wilderness-brewing-co/17411,https://untappd.com/v/ohso-eatery-nanobrewery/124173,33.3528264,-111.789027,America/Phoenix,2016-04-30 14:16:03-07:00
2016-04-30 14:11:53-07:00,Magic In The Ivy,Pale Ale - American,Huss Brewing Company,"Tempe, AZ United States",Micro Brewery,4.5,3.56,3.68,5.7,,3817.0,26030.0,O.H.S.O. Eatery + nanoBrewery,"Brewery, New American Restaurant, Beer Garden","4900 E Indian School Rd Phoenix, AZ",33.4952,-111.976,,305855462,https://untappd.com/b/huss-brewing-company-magic-in-the-ivy/593102,https://untappd.com/w/huss-brewing-company/85737,https://untappd.com/v/ohso-eatery-nanobrewery/124173,33.4255104,-111.9400054,America/Phoenix,2016-04-30 14:11:53-07:00
2016-04-29 21:56:28-07:00,Hop Knot,IPA - American,Four Peaks Brewing Company,"Tempe, AZ United States",Micro Brewery,5.0,3.76,3.65,6.8,47.0,39457.0,212824.0,Rosemary's Friendly Tavern,Home (private),"Tempe, AZ",33.375,-111.899,,305508752,https://untappd.com/b/four-peaks-brewing-company-hop-knot/4057,https://untappd.com/w/four-peaks-brewing-company/4799,https://untappd.com/v/rosemarys-friendly-tavern/520577,33.4255104,-111.9400054,America/Phoenix,2016-04-29 21:56:28-07:00
2016-04-28 20:52:36-07:00,Hop Knot,IPA - American,Four Peaks Brewing Company,"Tempe, AZ United States",Micro Brewery,5.0,3.76,3.65,6.8,47.0,39457.0,212824.0,Rosemary's Friendly Tavern,Home (private),"Tempe, AZ",33.375,-111.899,,305003186,https://untappd.com/b/four-peaks-brewing-company-hop-knot/4057,https://untappd.com/w/four-peaks-brewing-company/4799,https://untappd.com/v/rosemarys-friendly-tavern/520577,33.4255104,-111.9400054,America/Phoenix,2016-04-28 20:52:36-07:00
2016-04-27 21:04:12-07:00,Devil's Ale,Pale Ale - American,SanTan Brewing Company,"Chandler, AZ United States",Micro Brewery,4.0,3.55,3.57,5.5,45.0,27383.0,167526.0,Cave of the Boeing Patriarch,Home (private),"Chandler, AZ",33.311,-111.899,,304700207,https://untappd.com/b/santan-brewing-company-devil-s-ale/11159,https://untappd.com/w/santan-brewing-company/2512,https://untappd.com/v/cave-boeing-patriarch/646754,33.3061605,-111.8412502,America/Phoenix,2016-04-27 21:04:12-07:00
2016-04-27 19:57:35-07:00,Pinner Throwback IPA,IPA - Session / India Session Ale,Oskar Blues Brewery,"Longmont, CO United States",Micro Brewery,3.75,3.69,3.8,4.9,35.0,165407.0,1800000.0,Cave of the Boeing Patriarch,Home (private),"Chandler, AZ",33.311,-111.899,,304685297,https://untappd.com/b/oskar-blues-brewery-pinner-throwback-ipa/912790,https://untappd.com/w/oskar-blues-brewery/956,https://untappd.com/v/cave-boeing-patriarch/646754,40.1672068,-105.1019275,America/Phoenix,2016-04-27 19:57:35-07:00
2016-04-23 14:51:08-07:00,Blonde Ale,Blonde Ale,Drake's Brewing Company,"San Leandro, CA United States",Micro Brewery,3.5,3.25,3.83,4.8,,3905.0,298792.0,Drake's Dealership,Beer Garden,"2325 Broadway Auto Row Oakland, CA",37.8113,-122.268,,303249693,https://untappd.com/b/drake-s-brewing-company-blonde-ale/11993,https://untappd.com/w/drakes-brewing-company/464,https://untappd.com/v/drakes-dealership/3369881,37.7249296,-122.1560768,America/Los_Angeles,2016-04-23 14:51:08-07:00
2016-04-22 22:37:43-07:00,IPA,IPA - American,Lagunitas Brewing Company,"Petaluma, CA United States",Micro Brewery,4.0,3.81,3.86,6.2,46.0,781131.0,3970000.0,Missouri Lounge,Bar,"2600 San Pablo Ave Berkeley, CA",37.859,-122.289,,302870289,https://untappd.com/b/lagunitas-brewing-company-ipa/4509,https://untappd.com/w/lagunitas-brewing-company/765,https://untappd.com/v/missouri-lounge/141544,38.232417,-122.6366524,America/Los_Angeles,2016-04-22 22:37:43-07:00
2016-04-22 19:40:55-07:00,Organic Amber Ale,Red Ale - American Amber / Red,Eel River Brewing Co.,"Fortuna, CA United States",Micro Brewery,2.75,3.36,3.55,4.8,13.0,3424.0,61105.0,Lanesplitter Pizza & Pub,Pizza Place,"2033 San Pablo Ave Berkeley, CA",37.8687,-122.292,,302801483,https://untappd.com/b/eel-river-brewing-co-organic-amber-ale/188,https://untappd.com/w/eel-river-brewing-co/481,https://untappd.com/v/lanesplitter-pizza-and-pub/17411,40.5981867,-124.1572756,America/Los_Angeles,2016-04-22 19:40:55-07:00
2016-04-22 16:53:40-07:00,Ümläüt Pilsneresque Ale,Pilsner - German,Eagle Rock Brewery,"Los Angeles, CA United States",Micro Brewery,4.25,3.46,3.66,4.8,,896.0,48682.0,Free House,Beer Garden,"2700 Bancroft Way Berkeley, CA",37.8691,-122.254,,302661510,https://untappd.com/b/eagle-rock-brewery-umlaut-pilsneresque-ale/1111052,https://untappd.com/w/eagle-rock-brewery/1614,https://untappd.com/v/free-house/173796,34.0522342,-118.2436849,America/Los_Angeles,2016-04-22 16:53:40-07:00
2016-04-21 21:21:25-07:00,Hofbräu Original,Lager - Helles,Staatliches Hofbräuhaus München,Germany,Micro Brewery,5.0,3.53,3.61,5.1,,93775.0,340739.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,,302351364,https://untappd.com/b/staatliches-hofbrauhaus-munchen-hofbrau-original/38001,https://untappd.com/w/staatliches-hofbra-uhaus-ma-1-4-nchen/5566,https://untappd.com/v/boeing-manor/509841,51.165691,10.451526,America/Los_Angeles,2016-04-21 21:21:25-07:00
2016-04-17 19:06:22-07:00,Kölsch,Kölsch,Jupiter,"Berkeley, CA United States",Brew Pub,3.75,3.36,3.68,4.8,24.0,290.0,8462.0,Jupiter,"Brewery, Pizza Place, Italian Restaurant","2181 Shattuck Ave Berkeley, CA",37.8698,-122.267,,301283105,https://untappd.com/b/jupiter-kolsch/65429,https://untappd.com/w/jupiter/4089,https://untappd.com/v/jupiter/8683,37.8715926,-122.272747,America/Los_Angeles,2016-04-17 19:06:22-07:00
2016-04-05 19:41:57-07:00,Blind Pig IPA,IPA - American,Russian River Brewing Company,"Santa Rosa, CA United States",Micro Brewery,5.0,4.2,4.21,6.1,70.0,116561.0,1070000.0,Chez Panisse,"New American Restaurant, French Restaurant","1517 Shattuck Ave Berkeley, CA",37.8796,-122.269,,296367983,https://untappd.com/b/russian-river-brewing-company-blind-pig-ipa/4041,https://untappd.com/w/russian-river-brewing-company/5143,https://untappd.com/v/chez-panisse/11168,38.440429,-122.7140548,America/Los_Angeles,2016-04-05 19:41:57-07:00
2016-04-04 22:46:53-07:00,Pinner Throwback IPA,IPA - Session / India Session Ale,Oskar Blues Brewery,"Longmont, CO United States",Micro Brewery,3.75,3.69,3.8,4.9,35.0,165407.0,1800000.0,Cave of the Boeing Patriarch,Home (private),"Chandler, AZ",33.311,-111.899,,296166595,https://untappd.com/b/oskar-blues-brewery-pinner-throwback-ipa/912790,https://untappd.com/w/oskar-blues-brewery/956,https://untappd.com/v/cave-boeing-patriarch/646754,40.1672068,-105.1019275,America/Phoenix,2016-04-04 22:46:53-07:00
2016-04-04 21:41:52-07:00,Down Unda IPA,IPA - American,SanTan Brewing Company,"Chandler, AZ United States",Micro Brewery,4.0,3.78,3.57,6.9,70.0,226.0,167526.0,SanTan Brewing Company,"Brewery, American Restaurant, Bar","8 S San Marcos Pl Chandler, AZ",33.303,-111.842,,296161698,https://untappd.com/b/santan-brewing-company-down-unda-ipa/1449048,https://untappd.com/w/santan-brewing-company/2512,https://untappd.com/v/santan-brewing-company/4199,33.3061605,-111.8412502,America/Phoenix,2016-04-04 21:41:52-07:00
2016-04-04 20:57:01-07:00,Hop Nosh,IPA - American,Uinta Brewing Company,"Salt Lake City, UT United States",Micro Brewery,3.5,3.76,3.65,7.3,82.0,204821.0,821367.0,Cave of the Boeing Patriarch,Home (private),"Chandler, AZ",33.311,-111.899,,296156246,https://untappd.com/b/uinta-brewing-company-hop-nosh/555987,https://untappd.com/w/uinta-brewing-company/1304,https://untappd.com/v/cave-boeing-patriarch/646754,40.7607793,-111.8910474,America/Phoenix,2016-04-04 20:57:01-07:00
2016-04-03 12:53:40-07:00,Campfire,IPA - American,Mother Bunch Brewing,"Phoenix, AZ United States",Micro Brewery,3.0,3.4,3.54,,100.0,114.0,8998.0,Mother Bunch Brewing,Brewery,"825 N 7th St #102 Phoenix, AZ",33.4573,-112.065,,295712818,https://untappd.com/b/mother-bunch-brewing-campfire/1495258,https://untappd.com/w/mother-bunch-brewing/96960,https://untappd.com/v/mother-bunch-brewing/2072846,33.4483771,-112.0740373,America/Phoenix,2016-04-03 12:53:40-07:00
2016-04-03 12:39:58-07:00,Pride of Nottingham,Extra Special / Strong Bitter,Mother Bunch Brewing,"Phoenix, AZ United States",Micro Brewery,4.5,3.58,3.54,,,161.0,8998.0,Mother Bunch Brewing,Brewery,"825 N 7th St #102 Phoenix, AZ",33.4573,-112.065,,295705374,https://untappd.com/b/mother-bunch-brewing-pride-of-nottingham/1452379,https://untappd.com/w/mother-bunch-brewing/96960,https://untappd.com/v/mother-bunch-brewing/2072846,33.4483771,-112.0740373,America/Phoenix,2016-04-03 12:39:58-07:00
2016-04-02 20:25:26-07:00,Hop Knot,IPA - American,Four Peaks Brewing Company,"Tempe, AZ United States",Micro Brewery,5.0,3.76,3.65,6.8,47.0,39457.0,212824.0,Rosemary's Friendly Tavern,Home (private),"Tempe, AZ",33.375,-111.899,,295492853,https://untappd.com/b/four-peaks-brewing-company-hop-knot/4057,https://untappd.com/w/four-peaks-brewing-company/4799,https://untappd.com/v/rosemarys-friendly-tavern/520577,33.4255104,-111.9400054,America/Phoenix,2016-04-02 20:25:26-07:00
2016-03-31 20:17:30-07:00,Anchor Steam Beer,California Common,Anchor Brewing Company,"San Francisco, CA United States",Micro Brewery,3.5,3.5,3.5,4.8,35.0,223552.0,962476.0,,,,,,,294272233,https://untappd.com/b/anchor-brewing-company-anchor-steam-beer/6204,https://untappd.com/w/anchor-brewing-company/3891,,37.7749295,-122.4194155,America/Los_Angeles,2016-03-31 20:17:30-07:00
2016-03-31 20:17:17-07:00,Anchor Steam Beer,California Common,Anchor Brewing Company,"San Francisco, CA United States",Micro Brewery,3.5,3.5,3.5,4.8,35.0,223552.0,962476.0,Hilton San Francisco Union Square,"Hotel, Meeting Room","333 Ofarrell St San Francisco, CA",37.7859,-122.411,,294272150,https://untappd.com/b/anchor-brewing-company-anchor-steam-beer/6204,https://untappd.com/w/anchor-brewing-company/3891,https://untappd.com/v/hilton-san-francisco-union-square/33517,37.7749295,-122.4194155,America/Los_Angeles,2016-03-31 20:17:17-07:00
2016-03-26 12:41:07-07:00,2 Hop Pale Ale (Delta/Comet),Pale Ale - American,Faction Brewing,"Alameda, CA United States",Micro Brewery,3.5,3.78,3.78,5.8,40.0,289.0,66464.0,Jupiter,"Brewery, Pizza Place, Italian Restaurant","2181 Shattuck Ave Berkeley, CA",37.8698,-122.267,,292420186,https://untappd.com/b/faction-brewing-2-hop-pale-ale-delta-comet/1249624,https://untappd.com/w/faction-brewing/54084,https://untappd.com/v/jupiter/8683,37.7652065,-122.2416355,America/Los_Angeles,2016-03-26 12:41:07-07:00
2016-03-26 12:12:00-07:00,Hella Lite,IPA - Session / India Session Ale,Altamont Beer Works (California),"Livermore, CA United States",Micro Brewery,3.5,3.36,3.8,3.8,,2122.0,68485.0,Jupiter,"Brewery, Pizza Place, Italian Restaurant","2181 Shattuck Ave Berkeley, CA",37.8698,-122.267,,292395080,https://untappd.com/b/altamont-beer-works-california-hella-lite/461793,https://untappd.com/w/altamont-beer-works-california/36438,https://untappd.com/v/jupiter/8683,37.6818745,-121.7680088,America/Los_Angeles,2016-03-26 12:12:00-07:00
2016-03-23 13:32:25-07:00,Pacifico Clara,Lager - North American Adjunct,Grupo Modelo S.A. de C.V.,"Mexico City, Distrito Federal Mexico",Macro Brewery,2.5,3.07,3.01,4.5,,204534.0,1560000.0,Cafe Durant,"Café, General College & University","2517 Durant Ave Berkeley, CA",37.8681,-122.258,,291103862,https://untappd.com/b/grupo-modelo-s-a-de-c-v-pacifico-clara/5850,https://untappd.com/w/grupo-modelo-sa-de-cv/618,https://untappd.com/v/cafe-durant/142322,19.4326077,-99.133208,America/Los_Angeles,2016-03-23 13:32:25-07:00
2016-03-13 18:30:50-07:00,Foraging Raccoon,IPA - American,Drake's Brewing Company,"San Leandro, CA United States",Micro Brewery,4.0,3.8,3.83,7.0,70.0,1461.0,298792.0,Drake's Dealership,Beer Garden,"2325 Broadway Auto Row Oakland, CA",37.8113,-122.268,,287826961,https://untappd.com/b/drake-s-brewing-company-foraging-raccoon/1293522,https://untappd.com/w/drakes-brewing-company/464,https://untappd.com/v/drakes-dealership/3369881,37.7249296,-122.1560768,America/Los_Angeles,2016-03-13 18:30:50-07:00
2016-03-13 18:30:00-07:00,Flyway Pils,Pilsner - Other,Drake's Brewing Company,"San Leandro, CA United States",Micro Brewery,4.0,3.47,3.83,4.6,,286.0,298792.0,Drake's Dealership,Beer Garden,"2325 Broadway Auto Row Oakland, CA",37.8113,-122.268,,287826646,https://untappd.com/b/drake-s-brewing-company-flyway-pils/1228797,https://untappd.com/w/drakes-brewing-company/464,https://untappd.com/v/drakes-dealership/3369881,37.7249296,-122.1560768,America/Los_Angeles,2016-03-13 18:30:00-07:00
2016-03-08 20:18:57-08:00,Hop Cooler,IPA - American,Ninkasi Brewing Company,"Eugene, OR United States",Micro Brewery,4.0,3.81,3.72,7.2,74.0,14730.0,606198.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,,285727315,https://untappd.com/b/ninkasi-brewing-company-hop-cooler/1347410,https://untappd.com/w/ninkasi-brewing-company/2840,https://untappd.com/v/boeing-manor/509841,44.0520691,-123.0867536,America/Los_Angeles,2016-03-08 20:18:57-08:00
2016-03-05 16:55:32-08:00,Beck's,Pilsner - German,Brauerei Beck,"Bremen, Bremen Germany",Macro Brewery,3.5,2.92,2.91,4.9,21.0,116635.0,248860.0,Chateau Szibbo,Home (private),"Berkeley, CA",37.8665,-122.282,,284743269,https://untappd.com/b/brauerei-beck-beck-s/6870,https://untappd.com/w/brauerei-beck/95,https://untappd.com/v/chateau-szibbo/2699353,53.0792962,8.8016937,America/Los_Angeles,2016-03-05 16:55:32-08:00
2016-03-05 15:08:00-08:00,English IPA,IPA - English,Freewheel Brewing Company,"Redwood City, CA United States",Brew Pub,3.5,3.54,3.51,5.2,,1188.0,7820.0,Lanesplitter Pizza & Pub,Pizza Place,"2033 San Pablo Ave Berkeley, CA",37.8687,-122.292,,284640016,https://untappd.com/b/freewheel-brewing-company-english-ipa/607245,https://untappd.com/w/freewheel-brewing-company/50508,https://untappd.com/v/lanesplitter-pizza-and-pub/17411,37.4852152,-122.2363548,America/Los_Angeles,2016-03-05 15:08:00-08:00
2016-03-05 01:07:21-08:00,Pivo Pils,Pilsner - Other,Firestone Walker Brewing Company,"Paso Robles, CA United States",Micro Brewery,4.0,3.5,3.98,5.3,40.0,91499.0,1880000.0,Starline Social Club,Speakeasy,"645 W Grand Ave Oakland, CA",37.8124,-122.273,,284293009,https://untappd.com/b/firestone-walker-brewing-company-pivo-pils/74539,https://untappd.com/w/firestone-walker-brewing-company/524,https://untappd.com/v/starline-social-club/240136,35.6368759,-120.6545022,America/Los_Angeles,2016-03-05 01:07:21-08:00
2016-03-04 21:38:52-08:00,Farmer Mandarillo IPA,IPA - American,Redwood Curtain Brewing Company,"Arcata, CA United States",Micro Brewery,4.0,3.94,3.76,6.6,60.0,173.0,10020.0,Beer Revolution,"Beer Garden, Beer Store","464 3rd St Oakland, CA",37.7971,-122.276,,284266669,https://untappd.com/b/redwood-curtain-brewing-company-farmer-mandarillo-ipa/1284511,https://untappd.com/w/redwood-curtain-brewing-company/7276,https://untappd.com/v/beer-revolution/3282,40.8665166,-124.0828396,America/Los_Angeles,2016-03-04 21:38:52-08:00
2016-03-04 20:16:32-08:00,Town Biz Lager,Lager - American Light,Independent Brewing Company,"Oakland, CA United States",Micro Brewery,4.0,3.44,3.58,5.0,18.0,59.0,1195.0,Annex Burger,Burger Joint,"468 3rd St Oakland, CA",37.7972,-122.276,,284234695,https://untappd.com/b/independent-brewing-company-town-biz-lager/1193341,https://untappd.com/w/independent-brewing-company/167789,https://untappd.com/v/annex-burger/1532924,37.8043637,-122.2711137,America/Los_Angeles,2016-03-04 20:16:32-08:00
2016-03-04 19:14:27-08:00,Pick Six Pilsner,Pilsner - Other,Pizza Port Brewing Co.,"Carlsbad, CA United States",Micro Brewery,4.0,3.56,3.8,5.2,,4217.0,280976.0,Beer Revolution,"Beer Garden, Beer Store","464 3rd St Oakland, CA",37.7971,-122.276,,284196174,https://untappd.com/b/pizza-port-brewing-co-pick-six-pilsner/1013850,https://untappd.com/w/pizza-port-brewing-co/1534,https://untappd.com/v/beer-revolution/3282,33.1580933,-117.3505939,America/Los_Angeles,2016-03-04 19:14:27-08:00
2016-03-04 19:13:28-08:00,Offshore IPA,IPA - American,Pizza Port Brewing Co.,"Carlsbad, CA United States",Micro Brewery,4.25,3.81,3.8,6.3,,327.0,280976.0,Beer Revolution,"Beer Garden, Beer Store","464 3rd St Oakland, CA",37.7971,-122.276,,284195466,https://untappd.com/b/pizza-port-brewing-co-offshore-ipa/999718,https://untappd.com/w/pizza-port-brewing-co/1534,https://untappd.com/v/beer-revolution/3282,33.1580933,-117.3505939,America/Los_Angeles,2016-03-04 19:13:28-08:00
2016-03-04 19:12:35-08:00,Buddha's Hand IPA,IPA - American,Berryessa Brewing Co.,"Winters, CA United States",Micro Brewery,3.75,3.84,3.75,7.0,,597.0,35221.0,Beer Revolution,"Beer Garden, Beer Store","464 3rd St Oakland, CA",37.7971,-122.276,,284194894,https://untappd.com/b/berryessa-brewing-co-buddha-s-hand-ipa/1382616,https://untappd.com/w/berryessa-brewing-co/18678,https://untappd.com/v/beer-revolution/3282,38.5249065,-121.9708017,America/Los_Angeles,2016-03-04 19:12:35-08:00
2016-03-04 18:38:33-08:00,IPA,IPA - American,Lagunitas Brewing Company,"Petaluma, CA United States",Micro Brewery,4.0,3.81,3.86,6.2,46.0,781131.0,3970000.0,Merchant's Saloon,Dive Bar,"401 2nd St Oakland, CA",37.7955,-122.275,,284168970,https://untappd.com/b/lagunitas-brewing-company-ipa/4509,https://untappd.com/w/lagunitas-brewing-company/765,https://untappd.com/v/merchants-saloon/42925,38.232417,-122.6366524,America/Los_Angeles,2016-03-04 18:38:33-08:00
2016-02-27 18:44:16-08:00,KSA,Kölsch,Fort Point Beer Company,"San Francisco, CA United States",Micro Brewery,3.75,3.53,3.63,4.6,17.0,3556.0,22950.0,Mad Oak Bar,Bar,"135 12th St Oakland, CA",37.7999,-122.265,,282349444,https://untappd.com/b/fort-point-beer-company-ksa/558747,https://untappd.com/w/fort-point-beer-company/102964,https://untappd.com/v/mad-oak-bar/2905868,37.7749295,-122.4194155,America/Los_Angeles,2016-02-27 18:44:16-08:00
2016-02-27 18:11:42-08:00,König Pilsener,Pilsner - German,König Brauerei,Germany,Macro Brewery,4.0,3.14,3.13,4.9,,29383.0,29856.0,Mad Oak Bar,Bar,"135 12th St Oakland, CA",37.7999,-122.265,,282320218,https://untappd.com/b/konig-brauerei-konig-pilsener/7521,https://untappd.com/w/konig-brauerei/106179,https://untappd.com/v/mad-oak-bar/2905868,51.165691,10.451526,America/Los_Angeles,2016-02-27 18:11:42-08:00
2016-02-26 20:37:03-08:00,JC Flyer IPA,IPA - American,Iron Springs Pub & Brewery,"Fairfax, CA United States",Micro Brewery,4.0,3.65,3.67,7.0,65.0,2321.0,18912.0,Long Branch Saloon,Bar,"Berkeley, CA",37.8605,-122.29,,281724394,https://untappd.com/b/iron-springs-pub-and-brewery-jc-flyer-ipa/25260,https://untappd.com/w/iron-springs-pub-brewery/701,https://untappd.com/v/long-branch-saloon/2498283,37.9871454,-122.5888686,America/Los_Angeles,2016-02-26 20:37:03-08:00
